Zone code,Region/Countries/Area,Year,Series,System of trade,System of trade footnote,Value,Footnotes,Source
68,Bolivia (Plurin. State of),1995,Imports CIF (millions of US dollars),G,,"1,396",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
68,Bolivia (Plurin. State of),2005,Imports CIF (millions of US dollars),G,,"2,343",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
68,Bolivia (Plurin. State of),2010,Imports CIF (millions of US dollars),G,,"5,604",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
68,Bolivia (Plurin. State of),2015,Imports CIF (millions of US dollars),G,,"9,843",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
68,Bolivia (Plurin. State of),2020,Imports CIF (millions of US dollars),G,,"7,115",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
68,Bolivia (Plurin. State of),2021,Imports CIF (millions of US dollars),G,,"9,618",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
68,Bolivia (Plurin. State of),2022,Imports CIF (millions of US dollars),G,,"13,049",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
68,Bolivia (Plurin. State of),1995,Exports FOB (millions of US dollars),G,,"1,181",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
68,Bolivia (Plurin. State of),2005,Exports FOB (millions of US dollars),G,,"2,797",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
68,Bolivia (Plurin. State of),2010,Exports FOB (millions of US dollars),G,,"7,051",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
68,Bolivia (Plurin. State of),2015,Exports FOB (millions of US dollars),G,,"8,923",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
68,Bolivia (Plurin. State of),2020,Exports FOB (millions of US dollars),G,,"7,033",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
68,Bolivia (Plurin. State of),2021,Exports FOB (millions of US dollars),G,,"11,080",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
68,Bolivia (Plurin. State of),2022,Exports FOB (millions of US dollars),G,,"13,653",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
68,Bolivia (Plurin. State of),1995,Balance imports/exports (millions of US dollars),G,,-215,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
68,Bolivia (Plurin. State of),2005,Balance imports/exports (millions of US dollars),G,,454,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
68,Bolivia (Plurin. State of),2010,Balance imports/exports (millions of US dollars),G,,"1,448",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
68,Bolivia (Plurin. State of),2015,Balance imports/exports (millions of US dollars),G,,-920,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
68,Bolivia (Plurin. State of),2020,Balance imports/exports (millions of US dollars),G,,-82,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
68,Bolivia (Plurin. State of),2021,Balance imports/exports (millions of US dollars),G,,"1,462",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
68,Bolivia (Plurin. State of),2022,Balance imports/exports (millions of US dollars),G,,603,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
70,Bosnia and Herzegovina,1995,Imports CIF (millions of US dollars),S,,"1,068",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
70,Bosnia and Herzegovina,2005,Imports CIF (millions of US dollars),S,,"7,054",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
70,Bosnia and Herzegovina,2010,Imports CIF (millions of US dollars),S,,"9,223",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
70,Bosnia and Herzegovina,2015,Imports CIF (millions of US dollars),S,,"8,994",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
70,Bosnia and Herzegovina,2020,Imports CIF (millions of US dollars),S,,"9,868",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
70,Bosnia and Herzegovina,2021,Imports CIF (millions of US dollars),S,,"13,029",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
70,Bosnia and Herzegovina,2022,Imports CIF (millions of US dollars),S,,"15,380",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
70,Bosnia and Herzegovina,1995,Exports FOB (millions of US dollars),S,,152,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
70,Bosnia and Herzegovina,2005,Exports FOB (millions of US dollars),S,,"2,388",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
70,Bosnia and Herzegovina,2010,Exports FOB (millions of US dollars),S,,"4,803",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
70,Bosnia and Herzegovina,2015,Exports FOB (millions of US dollars),S,,"5,099",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
70,Bosnia and Herzegovina,2020,Exports FOB (millions of US dollars),S,,"6,153",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
70,Bosnia and Herzegovina,2021,Exports FOB (millions of US dollars),S,,"8,614",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
70,Bosnia and Herzegovina,2022,Exports FOB (millions of US dollars),S,,"9,678",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
70,Bosnia and Herzegovina,1995,Balance imports/exports (millions of US dollars),S,,-917,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
70,Bosnia and Herzegovina,2005,Balance imports/exports (millions of US dollars),S,,"-4,665",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
70,Bosnia and Herzegovina,2010,Balance imports/exports (millions of US dollars),S,,"-4,420",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
70,Bosnia and Herzegovina,2015,Balance imports/exports (millions of US dollars),S,,"-3,895",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
70,Bosnia and Herzegovina,2020,Balance imports/exports (millions of US dollars),S,,"-3,715",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
70,Bosnia and Herzegovina,2021,Balance imports/exports (millions of US dollars),S,,"-4,415",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
70,Bosnia and Herzegovina,2022,Balance imports/exports (millions of US dollars),S,,"-5,701",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
72,Botswana,2005,Imports CIF (millions of US dollars),G,,"3,162",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
72,Botswana,2010,Imports CIF (millions of US dollars),G,,"5,657",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
72,Botswana,2015,Imports CIF (millions of US dollars),G,,"8,048",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
72,Botswana,2020,Imports CIF (millions of US dollars),G,,"6,508",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
72,Botswana,2021,Imports CIF (millions of US dollars),G,,"8,459",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
72,Botswana,2022,Imports CIF (millions of US dollars),G,,"8,005",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
72,Botswana,2005,Exports FOB (millions of US dollars),G,,"4,431",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
72,Botswana,2010,Exports FOB (millions of US dollars),G,,"4,693",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
72,Botswana,2015,Exports FOB (millions of US dollars),G,,"6,330",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
72,Botswana,2020,Exports FOB (millions of US dollars),G,,"4,287",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
72,Botswana,2021,Exports FOB (millions of US dollars),G,,"7,473",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
72,Botswana,2022,Exports FOB (millions of US dollars),G,,"8,277",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
72,Botswana,2005,Balance imports/exports (millions of US dollars),G,,"1,268",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
72,Botswana,2010,Balance imports/exports (millions of US dollars),G,,-964,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
72,Botswana,2015,Balance imports/exports (millions of US dollars),G,,"-1,718",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
72,Botswana,2020,Balance imports/exports (millions of US dollars),G,,"-2,221",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
72,Botswana,2021,Balance imports/exports (millions of US dollars),G,,-986,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
72,Botswana,2022,Balance imports/exports (millions of US dollars),G,,272,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
76,Brazil,1995,Imports CIF (millions of US dollars),S,,"53,734",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
76,Brazil,2005,Imports CIF (millions of US dollars),S,,"73,600",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
76,Brazil,2010,Imports CIF (millions of US dollars),S,,"181,768",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
76,Brazil,2015,Imports CIF (millions of US dollars),S,,"171,446",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
76,Brazil,2020,Imports CIF (millions of US dollars),S,,"166,336",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
76,Brazil,2021,Imports CIF (millions of US dollars),S,,"234,690",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
76,Brazil,2022,Imports CIF (millions of US dollars),S,,"292,344",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
76,Brazil,1995,Exports FOB (millions of US dollars),S,,"46,505",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
76,Brazil,2005,Exports FOB (millions of US dollars),S,,"118,529",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
76,Brazil,2010,Exports FOB (millions of US dollars),S,,"201,915",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
76,Brazil,2015,Exports FOB (millions of US dollars),S,,"191,127",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
76,Brazil,2020,Exports FOB (millions of US dollars),S,,"209,180",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
76,Brazil,2021,Exports FOB (millions of US dollars),S,,"280,815",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
76,Brazil,2022,Exports FOB (millions of US dollars),S,,"334,463",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
76,Brazil,1995,Balance imports/exports (millions of US dollars),S,,"-7,229",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
76,Brazil,2005,Balance imports/exports (millions of US dollars),S,,"44,928",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
76,Brazil,2010,Balance imports/exports (millions of US dollars),S,,"20,147",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
76,Brazil,2015,Balance imports/exports (millions of US dollars),S,,"19,681",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
76,Brazil,2020,Balance imports/exports (millions of US dollars),S,,"42,844",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
76,Brazil,2021,Balance imports/exports (millions of US dollars),S,,"46,124",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
76,Brazil,2022,Balance imports/exports (millions of US dollars),S,,"42,119",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
92,British Virgin Islands,1995,Imports CIF (millions of US dollars),G,,122,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
92,British Virgin Islands,2005,Imports CIF (millions of US dollars),G,,227,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
92,British Virgin Islands,2010,Imports CIF (millions of US dollars),G,,313,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
92,British Virgin Islands,2015,Imports CIF (millions of US dollars),G,,430,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
92,British Virgin Islands,2020,Imports CIF (millions of US dollars),G,,590,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
92,British Virgin Islands,2021,Imports CIF (millions of US dollars),G,,628,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
92,British Virgin Islands,2022,Imports CIF (millions of US dollars),G,,669,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
92,British Virgin Islands,1995,Exports FOB (millions of US dollars),G,,11,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
92,British Virgin Islands,2005,Exports FOB (millions of US dollars),G,,0,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
92,British Virgin Islands,2010,Exports FOB (millions of US dollars),G,,0,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
92,British Virgin Islands,2015,Exports FOB (millions of US dollars),G,,0,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
92,British Virgin Islands,2020,Exports FOB (millions of US dollars),G,,0,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
92,British Virgin Islands,2021,Exports FOB (millions of US dollars),G,,0,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
92,British Virgin Islands,2022,Exports FOB (millions of US dollars),G,,0,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
92,British Virgin Islands,1995,Balance imports/exports (millions of US dollars),G,,-110,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
92,British Virgin Islands,2005,Balance imports/exports (millions of US dollars),G,,-226,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
92,British Virgin Islands,2010,Balance imports/exports (millions of US dollars),G,,-313,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
92,British Virgin Islands,2015,Balance imports/exports (millions of US dollars),G,,-430,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
92,British Virgin Islands,2020,Balance imports/exports (millions of US dollars),G,,-590,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
92,British Virgin Islands,2021,Balance imports/exports (millions of US dollars),G,,-628,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
92,British Virgin Islands,2022,Balance imports/exports (millions of US dollars),G,,-669,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
96,Brunei Darussalam,1995,Imports CIF (millions of US dollars),S,,"2,078",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
96,Brunei Darussalam,2005,Imports CIF (millions of US dollars),S,,"1,447",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
96,Brunei Darussalam,2010,Imports CIF (millions of US dollars),S,,"2,539",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
96,Brunei Darussalam,2015,Imports CIF (millions of US dollars),S,,"3,229",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
96,Brunei Darussalam,2020,Imports CIF (millions of US dollars),S,,"5,343",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
96,Brunei Darussalam,2021,Imports CIF (millions of US dollars),S,,"8,575",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
96,Brunei Darussalam,2022,Imports CIF (millions of US dollars),S,,"9,184",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
96,Brunei Darussalam,1995,Exports FOB (millions of US dollars),S,,"2,379",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
96,Brunei Darussalam,2005,Exports FOB (millions of US dollars),S,,"6,242",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
96,Brunei Darussalam,2010,Exports FOB (millions of US dollars),S,,"8,908",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
96,Brunei Darussalam,2015,Exports FOB (millions of US dollars),S,,"6,353",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
96,Brunei Darussalam,2020,Exports FOB (millions of US dollars),S,,"6,608",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
96,Brunei Darussalam,2021,Exports FOB (millions of US dollars),S,,"11,058",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
96,Brunei Darussalam,2022,Exports FOB (millions of US dollars),S,,"14,230",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
96,Brunei Darussalam,1995,Balance imports/exports (millions of US dollars),S,,301,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
96,Brunei Darussalam,2005,Balance imports/exports (millions of US dollars),S,,"4,794",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
96,Brunei Darussalam,2010,Balance imports/exports (millions of US dollars),S,,"6,369",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
96,Brunei Darussalam,2015,Balance imports/exports (millions of US dollars),S,,"3,124",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
96,Brunei Darussalam,2020,Balance imports/exports (millions of US dollars),S,,"1,266",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
96,Brunei Darussalam,2021,Balance imports/exports (millions of US dollars),S,,"2,483",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
96,Brunei Darussalam,2022,Balance imports/exports (millions of US dollars),S,,"5,046",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
100,Bulgaria,1995,Imports CIF (millions of US dollars),S,,"5,469",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
100,Bulgaria,2005,Imports CIF (millions of US dollars),S,,"18,162",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
100,Bulgaria,2010,Imports CIF (millions of US dollars),S,,"25,360",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
100,Bulgaria,2015,Imports CIF (millions of US dollars),S,,"29,265",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
100,Bulgaria,2020,Imports CIF (millions of US dollars),S,,"35,027",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
100,Bulgaria,2021,Imports CIF (millions of US dollars),S,,"46,396",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
100,Bulgaria,2022,Imports CIF (millions of US dollars),S,,"58,092",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
100,Bulgaria,1995,Exports FOB (millions of US dollars),S,,"5,220",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
100,Bulgaria,2005,Exports FOB (millions of US dollars),S,,"11,739",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
100,Bulgaria,2010,Exports FOB (millions of US dollars),S,,"20,608",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
100,Bulgaria,2015,Exports FOB (millions of US dollars),S,,"25,779",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
100,Bulgaria,2020,Exports FOB (millions of US dollars),S,,"31,915",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
100,Bulgaria,2021,Exports FOB (millions of US dollars),S,,"41,371",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
100,Bulgaria,2022,Exports FOB (millions of US dollars),S,,"50,250",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
100,Bulgaria,1995,Balance imports/exports (millions of US dollars),S,,-249,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
100,Bulgaria,2005,Balance imports/exports (millions of US dollars),S,,"-6,423",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
100,Bulgaria,2010,Balance imports/exports (millions of US dollars),S,,"-4,752",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
100,Bulgaria,2015,Balance imports/exports (millions of US dollars),S,,"-3,486",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
100,Bulgaria,2020,Balance imports/exports (millions of US dollars),S,,"-3,113",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
100,Bulgaria,2021,Balance imports/exports (millions of US dollars),S,,"-5,025",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
100,Bulgaria,2022,Balance imports/exports (millions of US dollars),S,,"-7,841",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
854,Burkina Faso,1995,Imports CIF (millions of US dollars),G,,484,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
854,Burkina Faso,2005,Imports CIF (millions of US dollars),G,,"1,161",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
854,Burkina Faso,2010,Imports CIF (millions of US dollars),G,,"2,048",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
854,Burkina Faso,2015,Imports CIF (millions of US dollars),G,,"2,980",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
854,Burkina Faso,2020,Imports CIF (millions of US dollars),G,,"4,179",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
854,Burkina Faso,2021,Imports CIF (millions of US dollars),G,,"4,710",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
854,Burkina Faso,2022,Imports CIF (millions of US dollars),G,,"5,531",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
854,Burkina Faso,1995,Exports FOB (millions of US dollars),G,,171,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
854,Burkina Faso,2005,Exports FOB (millions of US dollars),G,,332,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
854,Burkina Faso,2010,Exports FOB (millions of US dollars),G,,"1,288",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
854,Burkina Faso,2015,Exports FOB (millions of US dollars),G,,"2,177",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
854,Burkina Faso,2020,Exports FOB (millions of US dollars),G,,"4,375",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
854,Burkina Faso,2021,Exports FOB (millions of US dollars),G,,"5,060",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
854,Burkina Faso,2022,Exports FOB (millions of US dollars),G,,"4,525",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
854,Burkina Faso,1995,Balance imports/exports (millions of US dollars),G,,-313,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
854,Burkina Faso,2005,Balance imports/exports (millions of US dollars),G,,-828,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
